label,image_name,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_ExG
sparseresidential,sparseresidential_000094.png,0.4434004,0.29346925,0.43702123,0.28426683,0.40531227,0.25435752,6.459091
sparseresidential,sparseresidential_000095.png,0.43780997,0.24412374,0.4249651,0.23688973,0.38272896,0.21457094,7.4947815
sparseresidential,sparseresidential_000096.png,0.14273849,0.2222574,0.17395625,0.2189254,0.14988254,0.20218624,14.099319
sparseresidential,sparseresidential_000097.png,0.6243992,0.1653078,0.6077086,0.16405424,0.56125087,0.15620841,7.5906067
sparseresidential,sparseresidential_000098.png,0.57637304,0.35061774,0.57472384,0.34105587,0.4736207,0.29616567,25.360748
sparseresidential,sparseresidential_000099.png,0.4441423,0.14581403,0.43158606,0.14429493,0.3975556,0.13533796,5.4759216
sparseresidential,sparseresidential_000100.png,0.37343138,0.17571576,0.3915068,0.16703703,0.3069518,0.13854647,26.170746
sparseresidential,sparseresidential_000101.png,0.22394434,0.18203658,0.26996246,0.16248028,0.24658293,0.14900658,17.696396
sparseresidential,sparseresidential_000102.png,0.39892375,0.28828695,0.45976946,0.298874,0.38461423,0.25748184,34.680237
sparseresidential,sparseresidential_000103.png,0.44821844,0.29845744,0.47656387,0.30442402,0.4118817,0.27429193,23.722046
sparseresidential,sparseresidential_000104.png,0.3252226,0.11067419,0.40556508,0.13185944,0.39763382,0.11747721,22.509811
sparseresidential,sparseresidential_000105.png,0.3759609,0.24150959,0.4611133,0.2309759,0.3881943,0.22095878,40.308212
sparseresidential,sparseresidential_000106.png,0.4109399,0.25442982,0.44844162,0.25671017,0.40515143,0.2324465,20.601944
sparseresidential,sparseresidential_000107.png,0.52369046,0.14157988,0.5118528,0.12959595,0.4390928,0.13182357,15.535202
sparseresidential,sparseresidential_000108.png,0.34832853,0.33292302,0.37423238,0.30881432,0.2988018,0.27437007,25.840286
sparseresidential,sparseresidential_000109.png,0.60836387,0.22755152,0.68645567,0.17811193,0.54424447,0.21778284,56.17726
sparseresidential,sparseresidential_000110.png,0.5568213,0.15156667,0.52670467,0.15346265,0.4681834,0.14651124,7.2431984
sparseresidential,sparseresidential_000111.png,0.56680804,0.23080651,0.5153065,0.21782215,0.45575944,0.20604229,2.05159
sparseresidential,sparseresidential_000112.png,0.5822192,0.21102116,0.6541678,0.24954867,0.458295,0.21919486,68.29443
sparseresidential,sparseresidential_000113.png,0.39468753,0.28950402,0.38174218,0.27755097,0.35774764,0.2574844,2.8175354
sparseresidential,sparseresidential_000114.png,0.46127278,0.37802747,0.4331131,0.3638666,0.37388307,0.3286996,7.9229474
sparseresidential,sparseresidential_000115.png,0.44930616,0.11127742,0.42764863,0.11501717,0.40043843,0.11868749,1.4159241
sparseresidential,sparseresidential_000116.png,0.5426649,0.15824288,0.5682157,0.12891454,0.4893081,0.13596632,26.636902
sparseresidential,sparseresidential_000117.png,0.37849206,0.25428063,0.4796678,0.3175239,0.34087974,0.22673906,61.19078
sparseresidential,sparseresidential_000118.png,0.43139398,0.20477176,0.54759246,0.1673034,0.44367394,0.19043416,56.129837
sparseresidential,sparseresidential_000119.png,0.25834894,0.1311033,0.2223099,0.11256953,0.18474421,0.09103744,0.3892975
sparseresidential,sparseresidential_000120.png,0.60045457,0.33014464,0.69381213,0.30629477,0.5587996,0.2826402,58.234344
sparseresidential,sparseresidential_000121.png,0.44745412,0.3506105,0.5069077,0.322244,0.39936087,0.29157382,42.5851
sparseresidential,sparseresidential_000122.png,0.49600047,0.2662326,0.4737705,0.258707,0.39820203,0.24706657,13.601318
sparseresidential,sparseresidential_000123.png,0.5954512,0.21891354,0.54336727,0.2066038,0.48691994,0.21631598,1.1126709
sparseresidential,sparseresidential_000124.png,0.60947657,0.17104562,0.5265471,0.16373108,0.4697249,0.18535012,-6.657364
sparseresidential,sparseresidential_000125.png,0.6819991,0.25395256,0.6946359,0.23628645,0.61607456,0.22948818,23.255524
sparseresidential,sparseresidential_000126.png,0.3661143,0.29590434,0.4445385,0.26368594,0.37589064,0.26987296,37.503372
sparseresidential,sparseresidential_000127.png,0.3724576,0.2303509,0.36339104,0.21587843,0.35382116,0.20084068,0.12835693
sparseresidential,sparseresidential_000128.png,0.29621917,0.18740539,0.31008396,0.19382127,0.25662747,0.17309305,17.166931
sparseresidential,sparseresidential_000129.png,0.33467588,0.1809694,0.34255737,0.18232897,0.30078557,0.17110159,12.661591
sparseresidential,sparseresidential_000130.png,0.42369318,0.17667843,0.4190796,0.15640426,0.40949002,0.1453431,1.2688751
sparseresidential,sparseresidential_000131.png,0.71980923,0.28755742,0.4843379,0.21780919,0.54859376,0.26348144,-76.430435
sparseresidential,sparseresidential_000132.png,0.30725157,0.1206088,0.31746945,0.115311526,0.24614903,0.094349965,20.792267
sparseresidential,sparseresidential_000133.png,0.4120754,0.22188842,0.47398975,0.20336773,0.41549736,0.18666092,30.70372
sparseresidential,sparseresidential_000134.png,0.5236426,0.12322785,0.4930541,0.11702787,0.4442841,0.12188941,4.636261
sparseresidential,sparseresidential_000135.png,0.33955556,0.20969962,0.4366196,0.22545652,0.3275713,0.19111593,52.55864
sparseresidential,sparseresidential_000136.png,0.5454338,0.14327444,0.5452344,0.13677779,0.5102454,0.122287795,8.871353
sparseresidential,sparseresidential_000137.png,0.2834867,0.2443144,0.35075098,0.24795993,0.29258633,0.22689752,31.984375
sparseresidential,sparseresidential_000138.png,0.39411476,0.14657748,0.49484453,0.11060343,0.3814685,0.12658371,54.596985
sparseresidential,sparseresidential_000139.png,0.17023925,0.16721748,0.18486442,0.17499098,0.068504244,0.09140016,33.40126
sparseresidential,sparseresidential_000140.png,0.41914517,0.29019234,0.5052038,0.2880798,0.4080801,0.25580436,46.711487
sparseresidential,sparseresidential_000141.png,0.41177124,0.2547103,0.37379527,0.23589256,0.34613755,0.22206295,-2.6311493
sparseresidential,sparseresidential_000142.png,0.4063276,0.30489194,0.36115155,0.2822982,0.3109508,0.26591414,1.2812958
sparseresidential,sparseresidential_000143.png,0.37639657,0.28843483,0.35215682,0.27064413,0.33565208,0.25831914,-1.9724274
sparseresidential,sparseresidential_000144.png,0.35320914,0.24325289,0.43894774,0.25770462,0.33030528,0.2199071,49.56717
sparseresidential,sparseresidential_000145.png,0.3576158,0.1785592,0.43545005,0.1843637,0.3697824,0.15372212,36.592987
sparseresidential,sparseresidential_000146.png,0.34293225,0.2608869,0.3697903,0.26380613,0.34246203,0.24513067,13.817505
sparseresidential,sparseresidential_000147.png,0.5415864,0.15130141,0.55196863,0.14605881,0.5360013,0.12237395,6.719116
sparseresidential,sparseresidential_000148.png,0.6491841,0.36701167,0.5508672,0.328955,0.55375147,0.35366544,-25.806305
sparseresidential,sparseresidential_000149.png,0.20587535,0.23662543,0.25049344,0.22701724,0.225638,0.20953822,17.715744
sparseresidential,sparseresidential_000150.png,0.50125927,0.33556312,0.5022544,0.32177654,0.4695342,0.29329225,8.597427
sparseresidential,sparseresidential_000151.png,0.31324187,0.22865924,0.3949855,0.24248618,0.32657585,0.22274795,38.289078
sparseresidential,sparseresidential_000152.png,0.52936286,0.15357597,0.5304675,0.13654634,0.5194017,0.11611784,3.1034546
sparseresidential,sparseresidential_000153.png,0.31167716,0.18224856,0.3732463,0.18478408,0.32771194,0.16104242,27.311401
sparseresidential,sparseresidential_000154.png,0.22617786,0.24279122,0.28192306,0.25163355,0.23319092,0.21993455,26.641724
sparseresidential,sparseresidential_000155.png,0.30824447,0.20649047,0.2948098,0.19673993,0.266565,0.18259543,3.7765808
sparseresidential,sparseresidential_000156.png,0.41153845,0.20760834,0.40844917,0.19922742,0.35015655,0.18598022,14.0768585
sparseresidential,sparseresidential_000157.png,0.33615705,0.24093208,0.3877707,0.24024346,0.3615215,0.2354742,19.855026
sparseresidential,sparseresidential_000158.png,0.18599148,0.11531247,0.20968138,0.13015306,0.13808809,0.0844381,24.29721
sparseresidential,sparseresidential_000159.png,0.6101046,0.15988363,0.62859875,0.13294318,0.5494888,0.14651006,24.889038
sparseresidential,sparseresidential_000160.png,0.2653742,0.09756722,0.26681674,0.099022,0.21483304,0.073280394,13.623688
sparseresidential,sparseresidential_000161.png,0.4459618,0.25299016,0.5251259,0.23844047,0.4109937,0.22885077,49.290558
sparseresidential,sparseresidential_000162.png,0.3695126,0.16375995,0.35816458,0.15663919,0.3275552,0.14539582,4.9116516
sparseresidential,sparseresidential_000163.png,0.5015165,0.17914027,0.46973285,0.18748006,0.39972994,0.19366613,9.745895
sparseresidential,sparseresidential_000164.png,0.41667625,0.21547225,0.49074832,0.21469371,0.45965403,0.19664502,26.817429
sparseresidential,sparseresidential_000165.png,0.7413065,0.20966399,0.6442857,0.21007158,0.54953194,0.22641213,-0.57810974
sparseresidential,sparseresidential_000166.png,0.53867936,0.12677896,0.5184273,0.12263551,0.4737361,0.12807888,6.2319794
sparseresidential,sparseresidential_000167.png,0.5115075,0.4123672,0.546747,0.4337517,0.453514,0.36735728,32.760483
sparseresidential,sparseresidential_000168.png,0.7389304,0.2144875,0.65374666,0.22196335,0.57898706,0.24010576,-2.6581573
sparseresidential,sparseresidential_000169.png,0.5021952,0.22399633,0.54534185,0.2103707,0.4648161,0.1882156,31.536453
sparseresidential,sparseresidential_000170.png,0.3884551,0.31472856,0.4029383,0.28591233,0.33573082,0.2635537,20.831131
sparseresidential,sparseresidential_000171.png,0.521535,0.1470313,0.50819755,0.13355975,0.45197994,0.13277563,10.934448
sparseresidential,sparseresidential_000172.png,0.38120613,0.25169796,0.35092425,0.23449387,0.31105748,0.21735454,2.4441528
sparseresidential,sparseresidential_000173.png,0.3785613,0.17498466,0.43543038,0.16293672,0.3703903,0.15403645,31.086838
sparseresidential,sparseresidential_000174.png,0.5381515,0.23872241,0.43385172,0.18988274,0.4915946,0.24197516,-41.320892
sparseresidential,sparseresidential_000175.png,0.4653504,0.21201853,0.45348737,0.21121474,0.3789437,0.18314664,15.983566
sparseresidential,sparseresidential_000176.png,0.39584553,0.27692848,0.37426955,0.25604135,0.30957228,0.23422797,10.995926
sparseresidential,sparseresidential_000177.png,0.33364856,0.19676903,0.40657288,0.21729608,0.33770472,0.17698108,36.15709
sparseresidential,sparseresidential_000178.png,0.22497648,0.17054076,0.294756,0.17370962,0.23637043,0.14634007,32.6821
sparseresidential,sparseresidential_000179.png,0.5589526,0.21684152,0.5020599,0.2135984,0.44199058,0.21791886,0.8100281
sparseresidential,sparseresidential_000180.png,0.3689391,0.2520006,0.43212387,0.2298319,0.38359332,0.21580026,28.487411
sparseresidential,sparseresidential_000181.png,0.55485773,0.1514423,0.539134,0.12652792,0.52433693,0.10016955,-0.2362976
sparseresidential,sparseresidential_000182.png,0.30607137,0.21659763,0.2839466,0.20133111,0.2593002,0.18666467,0.64302063
sparseresidential,sparseresidential_000183.png,0.26873863,0.10715072,0.2920629,0.10820984,0.25154245,0.089322805,16.28041
sparseresidential,sparseresidential_000184.png,0.44039977,0.21730538,0.4109883,0.2030669,0.3719391,0.1905435,2.4576263
sparseresidential,sparseresidential_000185.png,0.3804654,0.2469394,0.404635,0.23867214,0.29511282,0.1917438,34.091415
sparseresidential,sparseresidential_000186.png,0.50362337,0.13795708,0.5158653,0.10643072,0.5108933,0.089772746,4.389557
sparseresidential,sparseresidential_000187.png,0.40413353,0.35610643,0.43934447,0.36624378,0.37178385,0.32866588,26.206741
sparseresidential,sparseresidential_000188.png,0.5934609,0.1554694,0.49637157,0.14202426,0.42933875,0.14814655,-7.6644135
sparseresidential,sparseresidential_000189.png,0.51198024,0.2700519,0.56634057,0.25272617,0.46275893,0.24393389,40.275192
sparseresidential,sparseresidential_000190.png,0.463197,0.32956073,0.4285285,0.30793652,0.37601706,0.28437236,4.549942
sparseresidential,sparseresidential_000191.png,0.4963188,0.19948125,0.53347445,0.18393987,0.48583668,0.13815026,21.622314
sparseresidential,sparseresidential_000192.png,0.45032284,0.17759122,0.5234158,0.11715888,0.42945677,0.14578892,42.59825
sparseresidential,sparseresidential_000193.png,0.5637805,0.12357262,0.53403246,0.11597573,0.49586338,0.1157143,2.1473846
sparseresidential,sparseresidential_000194.png,0.22955239,0.07989641,0.260812,0.094687,0.19784498,0.061652135,24.027802
sparseresidential,sparseresidential_000195.png,0.5522134,0.169557,0.47539142,0.17482896,0.40096083,0.18526486,-0.60980225
sparseresidential,sparseresidential_000196.png,0.36227927,0.27737948,0.33210832,0.25847048,0.30360797,0.24602535,-0.42599487
sparseresidential,sparseresidential_000197.png,0.6377034,0.21634147,0.60037595,0.22435287,0.5119761,0.23373458,13.023468
sparseresidential,sparseresidential_000198.png,0.3325393,0.22016643,0.31740245,0.20789808,0.2889855,0.19608596,3.3864288
sparseresidential,sparseresidential_000199.png,0.3553711,0.22294858,0.3312387,0.210764,0.3141673,0.19439201,-1.8005524
sparseresidential,sparseresidential_000200.png,0.3136842,0.19833048,0.31099704,0.19118619,0.25052017,0.16965617,14.736374
sparseresidential,sparseresidential_000201.png,0.29974097,0.24309312,0.3476113,0.23319702,0.28571132,0.21918924,27.99144
sparseresidential,sparseresidential_000202.png,0.29025203,0.12838171,0.4132101,0.08954167,0.2767907,0.10557317,66.141266
sparseresidential,sparseresidential_000203.png,0.3382456,0.25700676,0.3204493,0.21120268,0.3455509,0.25008878,-10.938965
sparseresidential,sparseresidential_000204.png,0.52591556,0.26419115,0.55067635,0.24811669,0.4633713,0.23456621,28.576782
sparseresidential,sparseresidential_000205.png,0.42028025,0.21208572,0.43374825,0.20583935,0.36325768,0.20747195,21.40944
sparseresidential,sparseresidential_000206.png,0.3897243,0.24885096,0.45980465,0.229683,0.4208456,0.22730562,27.805038
sparseresidential,sparseresidential_000207.png,0.3229547,0.23616154,0.35564044,0.24441053,0.3484392,0.24211398,10.171173
sparseresidential,sparseresidential_000208.png,0.37972718,0.27215636,0.5014183,0.22951035,0.37846902,0.24727227,62.3833
sparseresidential,sparseresidential_000209.png,0.52514374,0.23219498,0.528367,0.2115125,0.51460636,0.18632756,4.330887
sparseresidential,sparseresidential_000210.png,0.3281244,0.14824295,0.42326623,0.1871301,0.3143018,0.13969353,52.047104
sparseresidential,sparseresidential_000211.png,0.49587354,0.27004674,0.4311825,0.2549363,0.3653957,0.2534223,0.27941895
sparseresidential,sparseresidential_000212.png,0.30269,0.27278775,0.43695277,0.28185973,0.32400587,0.2589732,63.038464
sparseresidential,sparseresidential_000213.png,0.40339145,0.26102477,0.40118936,0.2523759,0.39302152,0.23890816,1.5212555
sparseresidential,sparseresidential_000214.png,0.48485142,0.43086207,0.53185904,0.41256535,0.5136316,0.40662664,16.634933
sparseresidential,sparseresidential_000215.png,0.5673356,0.3646722,0.50374115,0.34632903,0.45515174,0.3453805,-3.8262787
sparseresidential,sparseresidential_000216.png,0.3994858,0.25960383,0.3616089,0.24454194,0.31921756,0.23226693,1.1511688
sparseresidential,sparseresidential_000217.png,0.56056756,0.29566848,0.62407345,0.28203243,0.44977722,0.25684294,60.63954
sparseresidential,sparseresidential_000218.png,0.34666145,0.24521248,0.40643364,0.26924288,0.33349293,0.23215999,33.841797
sparseresidential,sparseresidential_000219.png,0.21508358,0.22643621,0.33310607,0.26773474,0.29349294,0.24423683,40.197083
sparseresidential,sparseresidential_000220.png,0.3886088,0.24380435,0.39495605,0.2478093,0.2987477,0.19354752,26.151672
sparseresidential,sparseresidential_000221.png,0.5707407,0.28554255,0.62589085,0.2893475,0.44876355,0.22460355,59.23076
sparseresidential,sparseresidential_000222.png,0.52796036,0.14369331,0.4995834,0.14570823,0.45396364,0.15217209,4.3969116
sparseresidential,sparseresidential_000223.png,0.30229875,0.17093092,0.3778186,0.16550307,0.32117125,0.13888378,33.702652
sparseresidential,sparseresidential_000224.png,0.4083541,0.20616126,0.39424935,0.20207494,0.35794702,0.18786475,5.660385
sparseresidential,sparseresidential_000225.png,0.4188786,0.19826037,0.46478656,0.17736663,0.42378774,0.1611953,22.161224
sparseresidential,sparseresidential_000226.png,0.42956698,0.23640487,0.53914654,0.2241629,0.42440593,0.22359899,57.20163
sparseresidential,sparseresidential_000227.png,0.32459322,0.16969581,0.47309595,0.11765236,0.34652427,0.14836149,70.14397
sparseresidential,sparseresidential_000228.png,0.55211216,0.18711382,0.54126525,0.17814706,0.50643814,0.14981836,6.1149597
sparseresidential,sparseresidential_000229.png,0.18573256,0.14533956,0.22420582,0.16084076,0.17063323,0.12342477,23.471695
sparseresidential,sparseresidential_000230.png,0.48173457,0.15406498,0.49054745,0.1524733,0.46920985,0.13333209,7.6883698
sparseresidential,sparseresidential_000231.png,0.60548174,0.2364327,0.5716737,0.2359724,0.5148758,0.20915882,5.8624115
sparseresidential,sparseresidential_000232.png,0.4746761,0.15990624,0.46002898,0.15070993,0.415171,0.15928628,7.703766
sparseresidential,sparseresidential_000233.png,0.586483,0.24572729,0.573215,0.23803796,0.52328616,0.22076508,9.348526
sparseresidential,sparseresidential_000234.png,0.6640564,0.21203539,0.6000106,0.20206352,0.5389582,0.21638004,-0.7633209
sparseresidential,sparseresidential_000235.png,0.55996186,0.13790521,0.53581965,0.1368731,0.48855907,0.13128093,5.8952026
sparseresidential,sparseresidential_000236.png,0.5731662,0.15085325,0.52750325,0.1466678,0.49678284,0.14252874,-3.8103333
sparseresidential,sparseresidential_000237.png,0.59192765,0.17587662,0.5826196,0.15612647,0.5497724,0.13462892,6.002487
sparseresidential,sparseresidential_000238.png,0.6705624,0.20259716,0.6704487,0.19214302,0.63547903,0.16188714,8.888275
sparseresidential,sparseresidential_000239.png,0.40699416,0.2443209,0.5613103,0.25745118,0.3628609,0.20321435,89.955215
sparseresidential,sparseresidential_000240.png,0.6159569,0.14295578,0.60524607,0.13365424,0.5479557,0.1288922,11.877792
sparseresidential,sparseresidential_000241.png,0.6888114,0.26020852,0.6116599,0.24342403,0.53905535,0.23911548,-1.1594849
sparseresidential,sparseresidential_000242.png,0.56311387,0.28874606,0.5775645,0.28528208,0.55054367,0.259146,10.575211
sparseresidential,sparseresidential_000243.png,0.48494503,0.15920877,0.46520758,0.1418737,0.42005742,0.1491355,6.48024
